"GEOID","B01001_001","B25001_001","B26001_001","ratioReturnsIndividuals_lt25k","avgTaxLiabilityperReturn_lt25k","ratioReturnsIndividuals_gte200k","avgTaxLiabilityperReturn_gte200k","RPPAll","TotalTax","pctlivingbelow150pctfederalpoverty","pctwhitecollarjob","incomepercapita","ratioofthosemakingunder10ktothosemakingover50k","ownprcinc","medianmortgage","rentprcinc","gini_index","pctPopulationWithNoInsurance","pctRetirementInc","pctSSI","pctSocialSec","perHomesNoMortgage","economic_score","economic_rnk","income_score","affordability_score","wealth_score","equity_score","economic_state_rnk","NAME"
"01021",45500,19702,401,0.63343717549325,1.01118881118881,0.377952755905512,77.8458333333333,89.097,3.26857302157213,22.6579035312465,23.9465733820957,30.032,0.0836195897536559,1480,0.654,2160,0.4259,10.0732803471407,23.134328358209,6.71641791044776,38.0995784436596,0.55920516052495,86.1,23.972602739726,89.81,80.56,108.48,99.71,62.1212121212121,"Chilton County, Alabama"
"01023",12525,7164,146,0.600671140939597,1.01940298507463,0.4,84.0833333333333,89.097,3.26857302157213,32.2865236746257,21.9951658976049,26.781,0.178014766201805,1270,0.465,2490,0.4554,8.16606207174526,28.4885968303054,8.71666022419791,47.1008890606881,0.734602726845322,69.65,5.19925280199253,76.43,73.04,134.52,107.61,12.1212121212121,"Choctaw County, Alabama"
"01025",22802,11727,371,0.606907894736842,0.940909090909091,0.370967741935484,73.8434782608696,89.097,3.26857302157213,28.8771961116561,26.5115700422991,31.101,0.215165418980922,1320,0.589,3280,0.5221,8.16253945671987,27.2124940842404,11.0743019403691,43.1732134406058,0.638972305638972,75.86,9.8692403486924,77.94,82.8,116.76,115.13,25.7575757575758,"Clarke County, Alabama"
"01027",14188,7072,245,0.632107023411371,0.918055555555556,0.419354838709677,103.661538461538,89.097,3.26857302157213,29.0050468637347,32.3260073260073,29.268,0.129434954007884,1330,0.473,2290,0.464,8.41900927457042,23.642671292281,5.67215958369471,40.5377276669558,0.617995088189328,81.67,17.0610211706102,87.08,73.59,115.01,105.38,43.9393939393939,"Clay County, Alabama"
"01029",15254,6853,163,0.638888888888889,1.04,0.36734693877551,91.0666666666667,89.097,3.26857302157213,26.455377270919,32.9113924050633,29.569,0.132428940568475,1340,0.563,2790,0.4538,9.25186368477103,29.081894340913,5.0606941357497,42.7765429988032,0.630926954293037,84.48,21.2951432129514,90.26,79.27,111.58,110.61,56.0606060606061,"Cleburne County, Alabama"
"01031",54231,24399,739,0.677514792899408,0.886666666666667,0.370833333333333,70.3202247191011,89.097,3.26857302157213,26.8898751006498,31.6866812227074,32.757,0.121593291404612,1450,0.871,2580,0.4451,10.4551210714149,29.5254074784276,5.60402684563758,35.5800575263662,0.444813737709459,94.87,39.3524283935243,93.55,86.51,96.49,94.45,78.7878787878788,"Coffee County, Alabama"
"01033",57648,27887,451,0.686395759717314,0.955345911949686,0.366666666666667,101.282954545455,89.097,3.26857302157213,23.931414144956,35.8766918446379,32.685,0.135863462834044,1440,0.769,2840,0.453,7.40986584684181,27.9927323780815,6.74319692777801,38.0972044431598,0.486994051090633,95.12,39.6948941469489,93.92,86.42,96.61,104.13,80.3030303030303,"Colbert County, Alabama"
"01035",11411,6444,79,0.588235294117647,0.987179487179487,0.45,77.6111111111111,89.097,3.26857302157213,41.8287937743191,27.0964061608671,26.323,0.203164880040837,1130,0.453,3410,0.4827,8.1627250264737,22.5265017667845,13.2729681978799,56.4708480565371,0.71588564692013,59.65,2.17932752179328,61.97,75.31,144.66,110.41,3.03030303030303,"Conecuh County, Alabama"
"01037",10323,6042,337,0.62200956937799,0.858139534883721,0.4,104.9625,89.097,3.26857302157213,25.3354696575205,24.4689019708216,29.035,0.0344398340248963,1280,0.578,3550,0.3946,7.36578023080783,39.5382051892407,7.73625327303023,47.2982623184956,0.651346604215457,82.33,18.0572851805729,85.12,83.37,134.38,82.85,48.4848484848485,"Coosa County, Alabama"
"01039",37647,18676,643,0.619428571428571,1.02463768115942,0.368421052631579,86.4265306122449,89.097,3.26857302157213,29.5506103489251,33.4568064558804,30.151,0.130712731229597,1370,0.552,2970,0.4934,10.3440854429528,26.7954467057606,5.11210762331839,45.1672990686444,0.593075170842825,82.36,18.0884184308842,87.55,81.42,110.67,118.52,50,"Covington County, Alabama"
"01041",13144,6562,222,0.603715170278638,1.0112676056338,0.392857142857143,67.5454545454545,89.097,3.26857302157213,27.0676106745507,27.0849420849421,30.321,0.199920191540303,1320,0.494,2310,0.5108,9.17132216014897,24.807881773399,9.51724137931034,42.3251231527094,0.67684545937334,74.11,8.25031133250311,80.92,73.78,119.84,117.46,19.6969696969697,"Crenshaw County, Alabama"
"01043",89463,39538,1111,0.712072304712718,0.998051948051948,0.361386138613861,102.214383561644,89.097,3.26857302157213,23.6012207527976,29.6385421366622,30.977,0.0873698959167334,1440,0.723,2470,0.4372,10.6872898756741,25.3915409779116,5.37880323075587,38.3319341111079,0.518387928419776,92.48,34.9937733499377,96.71,82.81,100.81,107,74.2424242424242,"Cullman County, Alabama"
"01045",49516,22910,870,0.623137598597721,0.933098591549296,0.37984496124031,75.3795918367347,89.097,3.26857302157213,30.7789022404518,29.5716130481163,29.344,0.126499143346659,1300,0.587,2470,0.4498,10.889629534675,28.0894329505792,9.25691739592291,37.0023774596591,0.545147192215717,81.97,17.4657534246575,79.54,75.95,105.38,100.54,45.4545454545455,"Dale County, Alabama"
"01047",37536,18949,477,0.541396103896104,0.849489795918367,0.412698412698413,95.4461538461538,89.097,3.26857302157213,42.4786163352311,28.8794346697433,24.368,0.274609695973706,1410,0.531,3630,0.5047,9.25080558539205,25.2400103788272,16.7812662169175,43.5391800726518,0.668722092281522,65.13,3.36239103362391,51.62,87.39,122.91,111.46,7.57575757575758,"Dallas County, Alabama"
"01049",71946,30853,956,0.631382316313823,1.02834101382488,0.370588235294118,105.673015873016,89.097,3.26857302157213,34.3495590230665,27.102986779827,25.274,0.104853341397037,1410,0.579,2690,0.4417,15.0229986918175,21.4291220226625,6.10884143991367,38.0598165420489,0.590630648724644,79.74,14.3524283935243,80.27,81.05,105.59,116.5,40.9090909090909,"DeKalb County, Alabama"
"01051",88669,37085,4311,0.703395259449071,0.980652680652681,0.392207792207792,83.0192052980132,89.097,3.26857302157213,19.3980171655453,38.994283401629,36.616,0.058054889903694,1400,0.982,2730,0.4359,7.73464831110527,26.4102800577946,4.72501460235482,36.3552522364659,0.405951285845699,102.74,57.0983810709838,103.78,87.93,91.88,97.38,87.8787878787879,"Elmore County, Alabama"
"01053",36695,16759,2535,0.609921082299887,0.954807692307692,0.382022471910112,89.5323529411765,89.097,3.26857302157213,38.9248571847078,26.1729530818767,22.916,0.218572656921754,1420,0.523,2900,0.4684,11.3233447238529,24.73984821219,8.12925436194351,43.1891088334246,0.607472377263925,73.4,7.62764632627646,71.22,82.01,115.99,111.44,18.1818181818182,"Escambia County, Alabama"
"01055",103208,47487,1497,0.647623019182652,1.01495176848875,0.369047619047619,101.108870967742,89.097,3.26857302157213,28.8418073544152,30.5060831752787,29.553,0.112926101628601,1470,0.689,3000,0.4765,12.2303285511433,27.926455566905,7.38253319713994,37.7936670071502,0.533915030642983,86.43,24.4707347447073,85.43,87.24,103.02,119.01,63.6363636363636,"Etowah County, Alabama"
"01057",16173,7798,311,0.638888888888889,0.983950617283951,0.387096774193548,65.4916666666667,89.097,3.26857302157213,31.5868922573747,30.1728315296398,27.734,0.117666232073012,1270,0.512,2670,0.4646,7.89358372456964,31.4162948273013,8.70930424723186,43.3151545199141,0.654195730289579,77.46,11.7683686176837,79.76,75.21,119.87,101.73,28.7878787878788,"Fayette County, Alabama"
"01059",31978,13965,302,0.641185647425897,1.03714285714286,0.390625,97.836,89.097,3.26857302157213,34.8605514484247,25.2793088038135,26.036,0.0966159052453469,1380,0.57,2240,0.4373,11.7504103017296,22.6257224187009,6.59880962649875,37.815923402053,0.597908402452218,78.94,13.3250311332503,80.25,76.49,111.05,110.47,34.8484848484849,"Franklin County, Alabama"
"01061",26726,12555,259,0.610510046367852,1.00817610062893,0.389830508474576,66.2727272727273,89.097,3.26857302157213,31.5749640505563,29.9203331522723,26.88,0.0840037418147802,1320,0.557,2730,0.4222,12.8088525087161,26.9763033175355,9.03317535545024,43.4881516587678,0.532090094453863,79.1,13.387297633873,76.98,78.06,112.16,99.64,36.3636363636364,"Geneva County, Alabama"
"01063",7589,4258,119,0.548951048951049,0.847058823529412,0.444444444444444,43.05,89.097,3.26857302157213,51.4780292942743,23.0315789473684,20.372,0.247724974721941,1630,0.461,2540,0.4879,13.8482023968043,23.54297003622,16.3977609483042,50.3457359236088,0.727573182247403,55.22,1.30759651307597,44.44,85.01,141.62,101.97,0,"Greene County, Alabama"
"01065",14749,7514,205,0.594907407407407,0.896511627906977,0.384615384615385,74.55,89.097,3.26857302157213,34.4493635860542,36.6015481017324,26.024,0.178513731825525,1460,0.542,3100,0.4965,6.32998486307968,28.0635264392709,11.2795524273597,44.9016423028334,0.638856339348488,77.4,11.612702366127,69.97,85.16,113.8,103.45,27.2727272727273,"Hale County, Alabama"
"01067",17450,9151,257,0.653366583541147,0.939175257731959,0.382716049382716,71.6709677419355,89.097,3.26857302157213,25.1890054503897,33.8967136150235,31.809,0.112941176470588,1360,0.673,2870,0.4785,8.01162790697674,29.6379413524835,8.81208856971873,42.2950329144225,0.515073053449232,87.24,25.9651307596513,87.17,82.41,107.33,102.8,66.6666666666667,"Henry County, Alabama"
"01069",107628,49774,1130,0.64990253411306,1.01031390134529,0.355828220858896,110.275431034483,89.097,3.26857302157213,27.9497970840222,34.0861141011841,33.053,0.117837102533583,1470,0.854,2790,0.4788,11.6643973895488,26.3262957657171,6.65085366712853,34.8418308635307,0.419275426219871,94.28,38.293897882939,89.75,88.46,88.47,120.45,75.7575757575758,"Houston County, Alabama"
"01071",52839,24797,651,0.668932038834951,0.941052631578947,0.388535031847134,82.485,89.097,3.26857302157213,30.2222732755155,30.5347136480198,28.452,0.113640711689306,1430,0.595,2740,0.4464,10.4678507924976,31.2140092513924,7.00934579439252,40.8146889455301,0.601836709020003,84.03,20.3611457036115,85.68,82.35,114.53,101.06,53.030303030303,"Jackson County, Alabama"
"01073",669744,309542,20468,0.669689771827539,0.990732108582396,0.343138764823656,131.954288280198,89.097,3.26857302157213,25.5892896020704,42.9453259939628,39.826,0.10633081796737,1610,1.11,3180,0.5102,9.19255708369055,22.6442949526051,7.01830717226145,31.5156315658341,0.391022685490507,105.43,62.8580323785803,96.44,100.35,73.06,127.11,92.4242424242424,"Jefferson County, Alabama"
"01075",13809,7107,143,0.610909090909091,0.998484848484849,0.409090909090909,65.2222222222222,89.097,3.26857302157213,30.1424917793204,26.3883569513596,24.169,0.126624737945493,1250,0.494,3190,0.4273,9.04371984208218,28.674553839984,9.56486865851213,47.6839783436936,0.681744312026002,72.11,6.75591531755915,75.11,78.22,130.8,96.12,15.1515151515152,"Lamar County, Alabama"
"01077",95037,44801,2770,0.735327963176064,0.890648854961832,0.370833333333333,111.369101123595,89.097,3.26857302157213,24.2125344143597,32.5273154764649,33.595,0.105217902882744,1320,0.713,2630,0.4583,9.75355409891887,30.4355674755654,4.51040565283544,38.2211104520721,0.516233272506083,94.52,38.7297633872976,100.96,79.97,102.67,104.82,77.2727272727273,"Lauderdale County, Alabama"
"01079",33182,15317,250,0.650674662668666,0.946195652173913,0.369047619047619,61.3838709677419,89.097,3.26857302157213,25.803500640361,28.6503279254401,31.189,0.0955608718766613,1290,0.628,2180,0.4382,9.18255799829953,30.8938759984785,7.91936097375428,42.28223659186,0.575967108951598,84.36,21.1083437110834,87.7,74.12,112.64,93.44,54.5454545454545,"Lawrence County, Alabama"
"01081",177663,77509,7306,0.753684210526316,0.94252607184241,0.355147645650439,85.1914606741573,89.097,3.26857302157213,27.3189244443922,45.6617647058824,34.504,0.188173151249678,1590,1.048,3490,0.5057,8.66355161385442,23.3265630519251,4.02978923819616,27.1311668432827,0.381938690969345,107.04,66.0958904109589,101.57,101.01,68.51,114.03,95.4545454545455,"Lee County, Alabama"
"01083",107577,43487,3074,0.759021406727829,0.936345381526104,0.343297974927676,66.9421348314607,89.097,3.26857302157213,16.7391742775649,40.8859184328837,39.587,0.0392877134061013,1410,1.052,2400,0.4263,8.14193844740469,27.9928037780165,5.11231603408211,30.3890457509807,0.386393680477188,110.49,72.6961394769614,110.06,86.94,76,88.87,96.969696969697,"Limestone County, Alabama"
"01085",10008,4827,162,0.540785498489426,0.989090909090909,0.428571428571429,101.577777777778,89.097,3.26857302157213,46.292157659488,21.848275862069,24.965,0.245558375634518,2190,0.686,3540,0.5368,8.52728935867466,22.4465272770969,16.1018985820716,39.6779620283586,0.594031706558906,71.38,6.35118306351183,50.81,114.61,121.58,128.58,13.6363636363636,"Lowndes County, Alabama"
"01087",18951,9664,2563,0.61304347826087,0.970796460176991,0.434782608695652,72.95,89.097,3.26857302157213,34.3612334801762,28.6516853932584,24.595,0.234680985470625,1490,0.613,3340,0.4794,9.08848187109521,26.3040134246958,10.8096769682562,40.3579918892463,0.605524384980578,74.8,8.93524283935243,70.88,89.17,120.89,109.27,22.7272727272727,"Macon County, Alabama"
"01089",397135,174709,11408,0.783214517174336,0.916111111111111,0.360745614035088,78.1429440389294,89.097,3.26857302157213,17.4970291686342,50.8369191700342,46.784,0.0662868098296915,1400,1.097,2760,0.4659,7.71191581995503,26.9146729529941,3.64684955283777,27.4981688814482,0.357209976642414,117.29,82.4097135740971,118.45,90.13,66.6,98.37,98.4848484848485,"Madison County, Alabama"
"01091",19027,9837,249,0.578154425612053,0.967,0.372881355932203,82.9045454545455,89.097,3.26857302157213,33.3936362668937,31.3090418353576,27.957,0.180619266055046,1400,0.563,3270,0.5148,8.63554184834627,22.7577150361129,11.7531188443861,41.2344057780696,0.663179916317992,74.55,8.65504358655044,70.19,84.87,110.49,117.18,21.2121212121212,"Marengo County, Alabama"
"01093",29190,14156,677,0.643769968051118,0.995625,0.376811594202899,82.0346153846154,89.097,3.26857302157213,29.5298486547085,28.9635755762801,26.555,0.109531620193184,1380,0.529,2790,0.4586,10.1659896344026,24.5355894794924,11.0538900128747,44.1419900680522,0.576772616136919,78.39,12.7957658779577,76.57,79.98,112.35,107.22,33.3333333333333,"Marion County, Alabama"
"01095",98712,41531,1213,0.660984848484849,1.00862944162437,0.376528117359413,99.5538961038961,89.097,3.26857302157213,26.3210922399967,33.8004926697439,31.025,0.100410706698768,1450,0.792,2710,0.4588,11.5205295570288,25.0173789728332,5.44448460918166,37.3244723743848,0.472001178897731,92.15,34.3088418430884,92,86.15,96.71,113.24,72.7272727272727,"Marshall County, Alabama"
"01097",413162,185413,7729,0.632851637764933,1.18324991658325,0.366452991452991,122.008163265306,89.097,3.26857302157213,26.3844210692507,34.8983878355883,32.032,0.115749210044903,1570,0.991,3220,0.4649,10.8577598448717,24.2786918950575,6.76045281514202,35.6115309612665,0.41485479409957,95.46,40.2552926525529,88.82,97.33,89.16,131.49,81.8181818181818,"Mobile County, Alabama"
"01099",19580,10193,240,0.570356472795497,1.04732142857143,0.386363636363636,57.4294117647059,89.097,3.26857302157213,34.114300491337,22.5134196400379,23.47,0.243184634448575,1440,0.552,2800,0.4692,11.1618020633522,26.0951865873445,8.5992428339643,48.6208761492699,0.629886385518968,69.59,5.13698630136986,71.45,82.39,126.8,112.18,10.6060606060606,"Monroe County, Alabama"
"01101",227197,105799,8141,0.605603448275862,0.999921073401736,0.376736111111111,114.33133640553,89.097,3.26857302157213,29.4581692709889,37.6575934876622,33.404,0.134538035558146,1630,0.991,3090,0.4842,10.6438949737163,24.1724954562978,6.37440105744341,32.4602081841714,0.365720503178269,97.76,45.6724782067248,86.96,98.28,83.09,120.8,84.8484848484848,"Montgomery County, Alabama"
"01103",123742,53569,2130,0.704206836108677,0.97289156626506,0.362204724409449,87.655652173913,89.097,3.26857302157213,23.6709476792622,33.8968862035706,34.51,0.0755212719372116,1370,0.822,2770,0.4473,11.2405808057982,28.2696094519199,6.40589104036757,36.0703150639974,0.464382709064162,95.76,41.0336239103362,96.95,84.53,94.25,104.84,83.3333333333333,"Morgan County, Alabama"
"01105",8231,3961,875,0.525157232704403,1.00888888888889,0.5,43.4,89.097,3.26857302157213,51.6326530612245,30.6907742234585,16.96,0.0814094775212637,1540,0.417,2690,0.366,7.52701527760527,36.6197183098592,18.3724569640063,52.9890453834116,0.785553047404063,56.54,1.65006226650062,37.29,82.48,157.75,76.26,1.51515151515152,"Perry County, Alabama"
"01107",18843,8726,1702,0.599109131403118,0.968367346938775,0.371428571428571,71.9923076923077,89.097,3.26857302157213,33.6476340143181,29.5606633692173,26.328,0.125342257377548,1340,0.559,3040,0.4626,8.88682098406421,31.7880794701987,7.70227469046934,42.312122084653,0.636832061068702,78.11,12.5778331257783,76.89,81.11,115.97,102.82,31.8181818181818,"Pickens County, Alabama"
"01109",32953,16124,2501,0.638888888888889,0.891379310344828,0.373831775700935,97.9275,89.097,3.26857302157213,34.417566547412,35.8589290568089,27.762,0.193494855625622,1420,0.744,3300,0.4952,8.22705446982904,21.1344704482348,6.20388734629115,32.0349067830226,0.521514195583596,88.08,27.3972602739726,82.24,88.85,89.86,110.13,68.1818181818182,"Pike County, Alabama"
"01111",22310,12461,556,0.598198198198198,0.97479674796748,0.435483870967742,65.2259259259259,89.097,3.26857302157213,26.4882325796031,33.103825136612,29.488,0.158920539730135,1440,0.57,2820,0.4749,8.99115846746769,25.6601292867317,7.99824695957051,37.7999342609839,0.627453710148963,80.7,15.5354919053549,82.91,82.86,115.9,105.4,42.4242424242424,"Randolph County, Alabama"
"01113",58858,27531,524,0.589760638297872,1.03027777777778,0.416666666666667,71.2933333333333,89.097,3.26857302157213,31.4612718349978,28.2724844167409,27.383,0.174380512389752,1690,0.805,3080,0.4683,11.5254654887192,25.8913555331315,8.85048772283888,33.1945845946855,0.475836689348702,84.84,22.2291407222914,76.5,96.96,104,112.63,59.0909090909091,"Russell County, Alabama"
"01115",92903,38667,2026,0.720226843100189,0.970550847457627,0.360086767895879,74.6668674698795,89.097,3.26857302157213,16.9427960025591,36.8122825166933,34.937,0.0553377814845705,1470,1.004,2640,0.4003,7.31231611772873,26.8613858514372,5.49351741740871,35.6295501348725,0.409087711894211,105.16,62.2353673723537,103.81,89.89,87.74,86.56,90.9090909090909,"St. Clair County, Alabama"
"01117",226955,90805,3718,0.843597262952102,0.988939256572983,0.341392649903288,92.4643059490085,89.097,3.26857302157213,11.6801606728174,48.4260976582136,47.914,0.0525130356977569,1520,1.321,2950,0.4454,6.65207215384752,25.4091835062168,2.56749479008125,29.6450230641347,0.319766017836818,124.89,89.8816936488169,128.11,99.3,64.62,100.58,100,"Shelby County, Alabama"
"01119",12020,6329,2006,0.586510263929619,0.925396825396825,0.4,60.775,89.097,3.26857302157213,41.7745658938071,23.2957216737189,19.854,0.212477928193055,1590,0.54,4160,0.4488,9.15676859573751,32.8016789087093,13.2214060860441,42.7492130115425,0.665661742538438,69.17,4.8879202988792,57.49,97.41,127.85,96.38,9.09090909090909,"Sumter County, Alabama"
"01121",81170,38285,3622,0.642774566473988,0.907579462102689,0.402010050251256,72.73875,89.097,3.26857302157213,28.1831335262505,29.8999906533321,29.774,0.126159657796789,1510,0.745,2660,0.4681,8.39088397790055,32.0806348627201,8.3553771777798,38.9583143300192,0.512465954326419,87.09,25.6849315068493,84.07,86.9,111.27,99.12,65.1515151515152,"Talladega County, Alabama"
"01123",41070,22967,803,0.633587786259542,0.957487922705314,0.416216216216216,93.6571428571429,89.097,3.26857302157213,23.6067688948439,27.1992709599028,31.718,0.124561787905346,1430,0.646,2540,0.4748,8.8621715418939,31.0128112158569,7.070340826686,45.4496011602611,0.51682519382943,84.67,21.5442092154421,89.82,81.7,121.93,109.06,57.5757575757576,"Tallapoosa County, Alabama"
"01125",234036,102935,13814,0.677155897189527,0.889099526066351,0.360424028268551,105.650980392157,89.097,3.26857302157213,25.836197959295,39.5611319124424,33.674,0.129805292061907,1540,1.109,3190,0.4671,6.67043210568524,22.60078589513,4.9525140624821,28.9669946957807,0.372873546270527,105.1,62.0485678704857,95.9,98.15,74.93,102.23,89.3939393939394,"Tuscaloosa County, Alabama"
"01127",64886,30230,1008,0.643879173290938,0.889939024390244,0.377450980392157,115.627631578947,89.097,3.26857302157213,28.0743152893797,29.5288601952194,28.706,0.142463023986512,1400,0.593,2680,0.4518,11.582318025617,28.0924204001127,8.19546753612688,41.6093064444713,0.571703111203449,83.74,20.0186799501868,83.73,80.89,111.06,107.14,51.5151515151515,"Walker County, Alabama"
"01129",15270,7774,136,0.601156069364162,1.04390243902439,0.386363636363636,54.6470588235294,89.097,3.26857302157213,26.4117297404399,33.5622317596567,31.555,0.156691729323308,1180,0.529,2510,0.4713,7.74722369116869,24.6741810496654,6.65727368791828,40.5600563578725,0.673979905679721,79.25,13.5429638854296,86.8,71.37,111.96,105.99,37.8787878787879,"Washington County, Alabama"
"01131",10347,5314,193,0.53168044077135,0.993103448275862,0.388888888888889,66.1285714285714,89.097,3.26857302157213,43.7999408108908,22.1202250518211,23.366,0.260302197802198,1680,0.516,3060,0.4953,9.1240157480315,27.4031952342269,14.1348497156783,47.8202003790956,0.721932568647897,63.44,2.95765877957659,53.97,91.53,132.08,113.56,6.06060606060606,"Wilcox County, Alabama"
"01133",23637,13111,379,0.658695652173913,1.025,0.414893617021277,90.0435897435897,89.097,3.26857302157213,31.7956027817373,25.8654541696807,27.258,0.119825708061002,1450,0.591,2800,0.4597,9.44983263239207,22.4807032590051,7.92238421955403,42.7958833619211,0.62465025181869,78.09,12.4221668742217,81.77,83.39,121.06,110.59,30.3030303030303,"Winston County, Alabama"
"02013",3423,1174,1188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aleutians East Borough, Alaska"
"02016",5178,1391,1658,1.075,0.612,0.361111111111111,54.1384615384615,103.297,3.80679209396557,13.7223340040241,16.1894273127753,52.596,0.020935960591133,1920,2.138,2140,0.3462,18.1272509003601,14.5342886386899,0.716479017400205,16.5813715455476,0.34375,137.77,95.7347447073474,146.69,136.71,74.02,56.53,96.2962962962963,"Aleutians West Census Area, Alaska"
"02020",289069,119717,7412,0.93997113997114,0.698728323699422,0.377336784584412,89.1593440122044,103.297,3.80679209396557,15.8350888602978,42.6937953093187,49.338,0.0424399693867789,1870,1.933,2910,0.4327,10.0385513934195,23.794823302555,4.24593021099863,21.9796417844032,0.304548297479309,137.54,95.6724782067248,129.38,137.45,65.49,79.67,92.5925925925926,"Anchorage Municipality, Alaska"
"02050",18487,6009,1008,0.617307692307692,0.52280701754386,0.355932203389831,54.2,103.297,3.80679209396557,38.4424192212096,32.9677026203534,24.976,0.108573436401968,1260,0.546,1920,0.453,12.8750412133201,14.6749624544089,4.76292641064149,22.4629907745119,0.699290780141844,86.56,24.7509339975093,79,86.39,84.96,68.82,11.1111111111111,"Bethel Census Area, Alaska"
"02060",878,831,186,0.923076923076923,1.01666666666667,0.333333333333333,102.75,103.297,3.80679209396557,11.7715617715618,38.4105960264901,59.725,0.018018018018018,1080,0.795,1240,0.4307,19.4638694638695,15.547703180212,9.89399293286219,27.9151943462898,0.707482993197279,107.91,68.2440846824408,128.65,79.65,83.55,116.29,51.8518518518519,"Bristol Bay Borough, Alaska"
