"GEOID","B01001_001","B25001_001","B26001_001","ratioReturnsIndividuals_lt25k","avgTaxLiabilityperReturn_lt25k","ratioReturnsIndividuals_gte200k","avgTaxLiabilityperReturn_gte200k","RPPAll","TotalTax","pctlivingbelow150pctfederalpoverty","pctwhitecollarjob","incomepercapita","ratioofthosemakingunder10ktothosemakingover50k","ownprcinc","medianmortgage","rentprcinc","gini_index","pctPopulationWithNoInsurance","pctRetirementInc","pctSSI","pctSocialSec","perHomesNoMortgage","economic_score","economic_rnk","income_score","affordability_score","wealth_score","equity_score","economic_state_rnk","NAME"
"01021",44147,19897,429,0.642549526270456,0.997635135135135,0.377777777777778,77.0029411764706,0.790059614124621,2.53686820815722,27.7404664427987,22.0651194231636,25.894,0.140642679339217,1350,0.567,2550,0.4603,11.7436260299925,21.0093348891482,7.25204200700117,38.8273045507585,0.537505823885697,116.99,80.1652892561983,85.33,81.99,110.88,109.45,51.5151515151515,"Chilton County, Alabama"
"01023",12755,7410,171,0.647382920110193,0.908108108108108,0.409090909090909,61.8666666666667,0.22826489632726,2.53686820815722,29.8867984693878,25.2541224305399,23.292,0.233727810650888,1290,0.402,2800,0.4534,10.0791765637371,29.0994371482176,9.73733583489681,49.2870544090056,0.73264367816092,130.43,94.2809917355372,77.22,77.88,139.54,110.06,81.8181818181818,"Choctaw County, Alabama"
"01025",23866,12813,357,0.638926174496644,0.82,0.365384615384615,76.2947368421053,0.427108586103206,2.53686820815722,35.193004905097,26.6593191280921,24.574,0.377690288713911,1450,0.492,2910,0.5303,9.64637042062415,20.4011584253995,8.65601201330044,42.6472165611927,0.629640585712173,128.54,92.9586776859504,75.8,86.53,112.97,141.45,80.3030303030303,"Clarke County, Alabama"
"01027",13285,6832,236,0.658536585365854,0.862650602409639,0.36,143.566666666667,0.237749835178961,2.53686820815722,28.34179357022,26.2757468918167,25.337,0.17787610619469,1380,0.455,2520,0.4848,8.49107211280558,29.1092567436445,11.5466718416456,39.5497768290316,0.560932353686344,118.38,82.2479338842975,77.39,79.58,112.67,117.54,56.0606060606061,"Clay County, Alabama"
"01029",14952,6859,175,0.647887323943662,0.901204819277108,0.357142857142857,79.35,0.267582652284217,2.53686820815722,27.2597719869707,28.6377708978328,24.723,0.235742826007991,1470,0.523,2650,0.4638,12.151434968451,26.1011139674379,6.5981148243359,43.2562125107112,0.578294573643411,117.69,81.3553719008264,86.3,85.34,112.55,117.3,54.5454545454545,"Cleburne County, Alabama"
"01031",52238,23313,600,0.688102893890675,0.814141414141414,0.36969696969697,77.3016393442623,0.934857048556912,2.53686820815722,24.9090944445525,33.3945965815107,27.912,0.132296781232951,1400,0.734,2480,0.431,10.5541367226941,28.3594807277831,5.79920805974638,35.0909728835647,0.432764101426776,103.02,55.6363636363636,94.84,86.9,97.07,95.03,18.1818181818182,"Coffee County, Alabama"
"01033",54957,26727,444,0.696306429548564,0.839945652173913,0.367231638418079,86.6015384615385,0.983516574477242,2.53686820815722,23.5210749125713,30.594576242414,25.807,0.182688661357603,1510,0.627,2880,0.4352,6.83081665229437,26.7880901041428,7.09730696884892,40.9551773179795,0.510666922929079,107.81,64.8925619834711,92.23,91.97,107.48,96.91,25.7575757575758,"Colbert County, Alabama"
"01035",12219,7203,43,0.643391521197007,0.9,0.357142857142857,83.06,0.218672580809313,2.53686820815722,34.9309437684972,19.4108761329305,20.756,0.265814696485623,1230,0.389,2670,0.4392,10.372864651774,20.7851690294438,10.3598691384951,54.1330425299891,0.709281961471103,134.73,96.7603305785124,69.92,74.37,133.42,111.44,89.3939393939394,"Conecuh County, Alabama"
"01037",10696,6615,391,0.661764705882353,0.790740740740741,0.428571428571429,78.2833333333333,0.191416803693953,2.53686820815722,24.1355800136359,22.7665706051873,25.083,0.0889025137952177,1390,0.53,2730,0.4291,6.93647241949606,30.1294820717131,6.52390438247012,52.0667330677291,0.543918918918919,116.3,78.9090909090909,89.98,83.4,139.2,85.13,45.4545454545455,"Coosa County, Alabama"
"01039",37096,19073,717,0.645070422535211,0.847933884297521,0.352941176470588,71.6861111111111,0.663874135174915,2.53686820815722,28.0621647641315,31.9489247311828,25.303,0.218192807494711,1410,0.499,2910,0.4786,10.7382183200678,21.6472157385795,4.96165388462821,44.5548516172057,0.550507317949178,115.4,77.5537190082645,89.08,85.63,105.69,115.58,40.9090909090909,"Covington County, Alabama"
"01041",13826,6834,189,0.643564356435644,1.04146341463415,0.37037037037037,58.91,0.247431631252113,2.53686820815722,27.1352706888922,25.093499554764,26.351,0.258701787394167,1410,0.454,2150,0.5165,8.08920948034742,22.9894232688086,12.4326481740172,41.7281979644781,0.676210307131702,126.68,91.702479338843,76.48,77.25,118.37,128.8,77.2727272727273,"Crenshaw County, Alabama"
"01043",83345,38056,1242,0.696908261530664,0.889333333333333,0.375,91.6843137254902,1.4915513747076,2.53686820815722,21.7528511550833,27.5472444281235,24.77,0.139820378626349,1460,0.62,2690,0.4355,11.6046957238837,23.2344877572243,5.86770869441906,39.8859231714619,0.504339765736918,108.13,65.5867768595041,95.04,89.05,107.11,101.51,27.2727272727273,"Cullman County, Alabama"
"01045",49293,23151,1428,0.65359477124183,0.833962264150943,0.383720930232558,66.1060606060606,0.882153001541327,2.53686820815722,30.5469945698891,29.591482467307,24.473,0.19645461685179,1330,0.577,2700,0.4515,10.8083521053544,25.4212831744396,9.1728935841278,36.5009018294254,0.493497363796134,116.94,79.9669421487603,79.17,83,104.55,105.86,50,"Dale County, Alabama"
"01047",38184,20427,565,0.595070422535211,0.766086956521739,0.4,96.105,0.683345103987463,2.53686820815722,41.2934661057564,26.3912794033276,19.653,0.478613152440173,1480,0.539,3500,0.4723,10.2103764631446,18.7358037510546,13.8425595431241,43.0787202284379,0.584812736227236,137.71,97.9173553719008,54.54,94.23,115.73,136.78,92.4242424242424,"Dallas County, Alabama"
"01049",71430,31424,986,0.637783375314862,0.963048016701461,0.37719298245614,92.2674418604651,1.27831921165474,2.53686820815722,35.4301769522215,25.7453292699086,22.511,0.186124024208403,1430,0.527,2770,0.4605,13.7096660012176,18.509387445477,6.11795941589228,38.1945761426133,0.548741893644617,119.76,84.6280991735537,78.62,86.44,105.74,116.9,59.0909090909091,"DeKalb County, Alabama"
"01051",81526,34332,4568,0.72869389813414,0.85360824742268,0.393382352941176,79.0009345794392,1.45899834872412,2.53686820815722,17.9673061405107,37.5457980306847,29.585,0.0819363762102351,1490,0.911,3170,0.4272,7.32371144812426,25.1829227361214,5.02450157749883,35.7118882996577,0.380401785714286,92.71,33.6528925619835,105.52,100.73,93.09,86.15,6.06060606060606,"Elmore County, Alabama"
"01053",36775,16618,3035,0.647686832740214,0.885470085470085,0.382352941176471,85.9038461538462,0.658129483530771,2.53686820815722,37.3428232502966,25.0099657179303,18.587,0.431693989071038,1410,0.472,2870,0.4799,11.8052882480088,21.1661897765061,6.36455030546748,45.3870543654783,0.609682299546142,131.58,95.2727272727273,74.13,84.67,119.45,138.72,83.3333333333333,"Escambia County, Alabama"
"01055",102721,47805,1308,0.669889502762431,0.907010014306152,0.366533864541833,99.5684782608696,1.83830642223696,2.53686820815722,26.353296010093,28.1475280219525,25.094,0.17579168798681,1460,0.598,2820,0.4553,11.4670303256252,25.6778021411067,7.150780343093,40.4720753256804,0.502421778327736,112.1,71.900826446281,87.69,90.19,107.64,110.83,30.3030303030303,"Etowah County, Alabama"
"01057",16406,8493,311,0.652380952380952,0.853333333333333,0.380952380952381,55.8125,0.293603597737752,2.53686820815722,32.7455606606234,25.1440137007629,23.389,0.201952204644901,1370,0.473,2750,0.4548,8.1144407448514,26.5833945628215,10.6539309331374,42.6304188096988,0.639382691932018,125.19,90.4132231404959,73.77,81.78,121.93,102.94,75.7575757575758,"Fayette County, Alabama"
"01059",31587,14082,212,0.655844155844156,0.932105263157895,0.428571428571429,126.582352941176,0.565284459450346,2.53686820815722,33.2509707024356,25.0710500038405,21.503,0.188300597779676,1400,0.495,2210,0.4339,11.6513819895555,19.1976037033675,7.20704365979849,40.2831986929291,0.577797649463464,120.97,85.8181818181818,78.55,78.76,118.57,109.8,65.1515151515152,"Franklin County, Alabama"
"01061",26383,12901,240,0.649739583333333,0.935882352941176,0.386363636363636,65.0117647058824,0.472153097593265,2.53686820815722,33.9276129131202,28.9340576995129,22.415,0.205704019761958,1370,0.533,2830,0.4344,11.7324855402766,22.8339008702232,7.63337116912599,44.3340900491865,0.52294154619736,120.74,85.5537190082645,77.59,84.05,112.89,105.91,63.6363636363636,"Geneva County, Alabama"
"01063",8221,5131,107,0.613293051359517,0.861290322580645,0.375,51.3,0.147123928867613,2.53686820815722,51.2297097884899,19.2419825072886,16.425,0.751243781094527,1680,0.393,2900,0.4841,16.5789151463206,24.4178728760227,12.0516047828823,51.0069225928257,0.770995869664984,156.78,99.8677685950413,49.02,91.73,139.03,171.19,98.4848484848485,"Greene County, Alabama"
"01065",14754,7847,199,0.628968253968254,0.83265306122449,0.375,54.4,0.26403922229811,2.53686820815722,37.3897464167585,36.2219688331433,20.652,0.424107142857143,1500,0.487,3700,0.4997,8.25139242247129,23.5701275045537,11.8032786885246,47.6867030965392,0.636013480982186,132.16,95.7355371900826,64.34,95.04,114.5,133.97,86.3636363636364,"Hale County, Alabama"
"01067",17123,9203,330,0.668032786885246,0.933628318584071,0.379310344827586,65.2727272727273,0.30643510935411,2.53686820815722,25.9040856850593,32.1156335394794,26.011,0.150355871886121,1400,0.561,3150,0.4458,7.83193477355234,24.31360585723,11.3178767541184,42.5106772422209,0.521476878084445,114.82,76.495867768595,80.82,88.36,108.36,98.43,37.8787878787879,"Henry County, Alabama"
"01069",105319,47798,1052,0.673905890095426,0.896725784447476,0.355828220858896,113.244827586207,1.88480051872134,2.53686820815722,28.2769540808982,32.8712738039163,27.794,0.158694543600204,1500,0.756,2720,0.4798,11.423887093836,23.0796300020109,6.97767946913332,35.9541524230847,0.415723054634184,105.17,60.2644628099174,89.08,94.16,91.26,116.62,21.2121212121212,"Houston County, Alabama"
"01071",51765,25135,641,0.68558282208589,0.882461538461538,0.375,70.4488888888889,0.926392188034544,2.53686820815722,30.6065045414591,33.1864681454472,23.844,0.18687716940992,1460,0.549,2790,0.454,10.0984885421746,28.5314479304758,6.805125939019,41.8520155152943,0.550314665310533,114.32,75.603305785124,85.16,87.68,110.76,106.24,34.8484848484849,"Jackson County, Alabama"
"01073",658615,308825,15616,0.697147299802643,0.872746730083234,0.337412587412587,129.897697179044,11.7866471732323,2.53686820815722,24.9380353959212,40.318512241304,33.343,0.155232285967817,1620,0.968,2970,0.5037,9.00174057063113,21.0416184927275,7.55683261246167,31.8998032607913,0.380032244724272,91.31,30.4462809917355,96.6,117.81,74.77,120.1,4.54545454545455,"Jefferson County, Alabama"
"01075",13854,7410,189,0.646723646723647,0.881081081081081,0.375,64.2333333333333,0.247932722361259,2.53686820815722,26.8079800498753,29.5122414120326,22.299,0.235217391304348,1300,0.428,3100,0.4393,5.56123940368313,22.1807849405079,10.5665068371515,45.9421061978334,0.608536585365854,122.62,87.4380165289256,77.09,81.52,115.86,99.78,68.1818181818182,"Lamar County, Alabama"
"01077",92870,45272,2097,0.731564748201439,0.82463295269168,0.366666666666667,116.892424242424,1.66201183237261,2.53686820815722,24.7140041619414,30.5164547131346,28.54,0.141970066871882,1390,0.639,2680,0.4595,8.97706501871355,26.8273050658219,5.78765611611664,38.5739880040506,0.502422831851654,104.62,58.8760330578512,98.38,87.22,104.67,105.04,19.6969696969697,"Lauderdale County, Alabama"
"01079",32969,15333,249,0.663461538461538,0.907537688442211,0.38,57.6263157894737,0.590016884908933,2.53686820815722,27.9850632059013,30.2060904337127,24.779,0.143187830687831,1370,0.539,2370,0.4293,9.2440829307076,27.2727272727273,7.86391522587842,43.1439725918254,0.566246697825645,115.37,77.5206611570248,84.45,80.18,115.12,94.15,39.3939393939394,"Lawrence County, Alabama"
"01081",163461,70256,5947,0.759721416134649,0.847429171038825,0.347252747252747,84.7244444444444,2.92531620686399,2.53686820815722,28.1993759175347,43.6707853847378,28.804,0.241696247464503,1580,0.907,3160,0.51,7.81585110316775,20.2071429747575,3.94362022690224,26.488943043915,0.38326014084141,93.89,35.8677685950413,101.31,105.49,67.61,122.94,12.1212121212121,"Lee County, Alabama"
"01083",96921,36278,2980,0.755121951219512,0.880575539568345,0.345609065155807,69.9405737704918,1.73450897819948,2.53686820815722,20.6254279356385,34.7128937659635,28.695,0.101297507151614,1480,0.871,2400,0.43,8.61578762418937,26.5668449197861,5.56760886172651,32.375859434683,0.381367398917542,93.4,35.0082644628099,103.52,92.92,85.5,90.21,7.57575757575758,"Limestone County, Alabama"
"01085",9936,5251,109,0.604060913705584,0.926086956521739,0.411764705882353,73.1857142857143,0.177815759302835,2.53686820815722,41.5254237288136,22.4147568474008,21.298,0.31859649122807,2040,0.601,4130,0.4876,8.31382924595502,23.2138618561595,18.7277474483741,42.1314977450748,0.56496996522289,134.11,96.595041322314,47.13,119.65,122.41,125.52,87.8787878787879,"Lowndes County, Alabama"
"01087",18437,10311,2197,0.676818950930626,0.769503546099291,0.411764705882353,103.828571428571,0.329950599261912,2.53686820815722,36.526205061568,31.9044272663387,22.17,0.399344739716054,1620,0.535,3030,0.5084,8.96597218404706,25.0526870389884,8.46944151738672,41.6622760800843,0.596095179987797,125.06,90.1818181818182,75.65,94.21,117.04,138.12,72.7272727272727,"Macon County, Alabama"
"01089",367686,164100,8971,0.778848625032125,0.838770999115827,0.356705620478575,87.5100624024961,6.58014948420109,2.53686820815722,18.7697416150455,48.7969280464089,38.192,0.0831315837610424,1440,0.973,2740,0.4632,8.07169689458823,24.4413960482233,3.9517767167014,27.8642467090511,0.33648619688675,79.31,14.0826446280992,117.36,103.07,67.3,97.07,1.51515151515152,"Madison County, Alabama"
"01091",19138,10377,238,0.628125,0.776991150442478,0.375,81.8055555555556,0.342495773101615,2.53686820815722,32.5865904035589,30.7343993207868,27.975,0.370584239130435,1430,0.482,3140,0.5509,8.50512739190189,20.2560341378851,9.70796106147486,41.1121482864382,0.662079510703364,126.98,92.0661157024793,77.87,87.6,111.06,144.03,78.7878787878788,"Marengo County, Alabama"
"01093",29818,14754,545,0.657252888318357,0.912571428571429,0.375,75.3722222222222,0.533626239018913,2.53686820815722,30.5521388547219,28.6473715298287,22.486,0.205888582927346,1510,0.493,2770,0.4588,10.2693487896352,17.7249575551783,8.68421052631579,45.3565365025467,0.551029543419875,119.81,84.7603305785124,78.69,87.46,109.77,110.61,60.6060606060606,"Marion County, Alabama"
"01095",96137,40661,1012,0.657544659825162,0.961456752655539,0.377926421404682,123.80796460177,1.72047842714338,2.53686820815722,28.7224836959963,32.8705563366138,25.861,0.133450444834816,1470,0.731,2750,0.4616,12.1343126967471,21.947885519009,5.91769898903602,39.4133561156201,0.458707711539964,107.46,64.3636363636364,88.07,92.66,99.52,113.2,24.2424242424242,"Marshall County, Alabama"
"01097",413977,184321,7327,0.659137242110413,0.904308313699091,0.363452461227242,100.544237918216,7.4085783603975,2.53686820815722,28.7954627030057,33.8583215571865,26.778,0.178161433259695,1620,0.863,3170,0.4709,11.2050393577558,22.0326611956308,6.44338239494278,35.9012928654392,0.406260214947254,102.84,55.3719008264463,87.89,111.71,90.35,114.74,16.6666666666667,"Mobile County, Alabama"
"01099",21006,11451,251,0.627480916030534,0.873846153846154,0.368421052631579,54.3214285714286,0.375925708526101,2.53686820815722,36.123177912926,25.832223701731,21.885,0.450230718523401,1410,0.434,2880,0.5292,12.2303543913713,22.1614906832298,6.36024844720497,47.6894409937888,0.678015742266154,134.79,96.8264462809917,76.45,83.57,122.95,150.5,90.9090909090909,"Monroe County, Alabama"
"01101",226451,105063,6989,0.657073979207473,0.876984126984127,0.365244536940687,104.754985754986,4.05259224133315,2.53686820815722,29.7275047336791,37.8327110682886,29.543,0.174597681259734,1610,0.867,3030,0.4899,10.0822803142764,22.7592139513579,7.13431868708874,32.0452234920848,0.345351632162518,100.24,49.0578512396694,88.05,105.9,81.07,117.51,15.1515151515152,"Montgomery County, Alabama"
"01103",119352,52248,1935,0.697010869565217,0.885413929040736,0.364605543710021,97.7567251461988,2.13593664495893,2.53686820815722,24.8685243998224,30.728763732013,28.474,0.12568712543914,1400,0.682,2770,0.4558,10.1504655239911,27.6709493834612,6.92636026558593,36.9319651634043,0.476235968473848,105.4,60.5950413223141,93.8,89.92,101.88,103.95,22.7272727272727,"Morgan County, Alabama"
"01105",9104,4759,808,0.607954545454545,0.87719298245614,0.428571428571429,31.7666666666667,0.162926194916768,2.53686820815722,56.7743490838959,23.897522049559,13.833,0.816640986132512,1750,0.401,3440,0.4591,9.91957104557641,22.1656050955414,18.6305732484076,51.8471337579618,0.764849471114727,163.62,99.9669421487603,30.01,99.18,142.59,159.79,100,"Perry County, Alabama"
"01107",20049,9620,1753,0.646408839779006,0.862162162162162,0.384615384615385,96.38,0.358799130259917,2.53686820815722,37.5680087051143,29.8949518529326,23.476,0.218938671750874,1360,0.493,3020,0.4859,9.38467387172107,29.0130642866382,8.97684646229466,43.6683482085112,0.625383304940375,124.81,89.8181818181818,73.01,84.4,120.85,118.31,71.2121212121212,"Pickens County, Alabama"
"01109",33274,16241,1805,0.684961580680571,0.831944444444444,0.3625,122.013793103448,0.595475198776421,2.53686820815722,33.0506859756098,33.6347454610182,23.784,0.314724919093851,1490,0.707,3830,0.5213,8.94405043341214,19.6666666666667,6.8034188034188,33.4188034188034,0.503566141838245,113.72,74.5785123966942,83.25,101.12,90.75,137.09,33.3333333333333,"Pike County, Alabama"
"01111",22732,12147,493,0.626628075253256,0.881428571428571,0.418604651162791,76.45,0.406814396182773,2.53686820815722,25.7439134355275,27.6520750426379,24.744,0.203303684879288,1420,0.498,2700,0.4652,9.29549902152642,23.4546504910456,7.19815135759676,41.5135759676488,0.614644107351225,119.85,84.8595041322314,84.93,83.72,121.16,110.02,62.1212121212121,"Randolph County, Alabama"
"01113",57938,27912,584,0.620803522289488,0.876262626262626,0.423076923076923,82.3636363636364,1.0368648814903,2.53686820815722,31.6139096294738,29.0023402964376,24.3,0.287097086438873,1740,0.724,3170,0.4796,10.8377979103999,22.5078078838525,8.86300329197265,31.0542753439689,0.446872382016197,115.78,78.1157024793388,76.67,104.59,101.31,123.82,42.4242424242424,"Russell County, Alabama"
"01115",88929,36982,2249,0.718766066838046,0.885770750988142,0.362068965517241,69.8161904761905,1.59148325876024,2.53686820815722,18.6962379521194,33.4409035901573,27.941,0.0844657741854004,1550,0.883,2580,0.4035,8.24731579189899,21.8678467877308,4.1507706394018,37.1249809247673,0.398634035287422,93.68,35.4380165289256,104.61,97,91.22,81.44,10.6060606060606,"St. Clair County, Alabama"
"01117",216350,88090,3054,0.812052030793735,0.967795210569777,0.337695230054875,91.1128911138924,3.87182362370856,2.53686820815722,12.3142569104166,46.7851319300326,39.711,0.0545029984609669,1590,1.149,2620,0.4424,6.12012790274916,22.7883996235574,3.44494526722473,30.458417950369,0.313730625828121,71.98,8.29752066115702,126.56,107.46,66.17,89.85,0,"Shelby County, Alabama"
"01119",12595,6917,811,0.648584905660377,0.862650602409639,0.454545454545455,52.28,0.225401518560709,2.53686820815722,44.2892428242909,21.504907306434,16.977,0.659178433889602,1630,0.478,4000,0.4841,11.4375150493619,23.3986928104575,16.6386554621849,43.3053221288515,0.629343629343629,150.18,99.6694214876033,48.34,101.92,134.46,155.9,96.969696969697,"Sumter County, Alabama"
"01121",80244,38021,3532,0.68660071942446,0.822199170124481,0.392156862745098,72.285,1.43605553436963,2.53686820815722,31.025758069775,26.9022078084071,24.244,0.197383151413378,1510,0.64,2920,0.462,9.16617003083461,26.738288018651,9.13644812702813,38.9496235153272,0.500220341970739,115.82,78.1818181818182,80.86,93.19,111.94,106.66,43.9393939393939,"Talladega County, Alabama"
"01123",40450,22565,647,0.669520547945205,0.861382113821138,0.420689655172414,95.7475409836066,0.723897691606246,2.53686820815722,27.7514481305951,25.7032007759457,25.64,0.175670570457121,1440,0.586,2840,0.4558,8.48506098324526,28.7303624915948,8.3318051225625,44.8927196038878,0.537557152188112,117.24,80.5289256198347,84.85,88,126.86,105.31,53.030303030303,"Tallapoosa County, Alabama"
"01125",208854,91719,9922,0.714588185475333,0.832328308207705,0.360714285714286,112.760396039604,3.73767437534563,2.53686820815722,26.3102023977823,36.141326656268,27.609,0.162667528657036,1650,0.994,3050,0.4617,6.97949279522222,20.6175632085447,5.12896015419003,30.079102699664,0.361648730273512,93.65,35.4049586776859,96.54,109.82,78.88,104.46,9.09090909090909,"Tuscaloosa County, Alabama"
"01127",63802,31238,930,0.670012547051443,0.851968503937008,0.380597014925373,90.3588235294118,1.14180767663441,2.53686820815722,28.7555363681425,28.5119333653692,25.33,0.17387673292133,1420,0.515,2610,0.4524,11.4023404052897,25.1297169811321,7.86556603773585,43.2625786163522,0.558060936238902,116.49,79.0082644628099,84.76,84.22,114.69,107.62,46.969696969697,"Walker County, Alabama"
"01129",16336,8603,137,0.622222222222222,0.861702127659574,0.371428571428571,52.8461538461538,0.292350869964886,2.53686820815722,30.5716755154957,33.0213667667314,30.391,0.230352303523035,1290,0.433,2480,0.526,9.53496977920316,24.8370497427101,8.5934819897084,46.3293310463122,0.680345158197507,123.94,89.1570247933884,83.09,75.75,118.3,125.83,69.6969696969697,"Washington County, Alabama"
"01131",10552,5804,230,0.587822014051522,0.755714285714286,0.384615384615385,61.68,0.188839763704057,2.53686820815722,42.4628243755467,18.0958193469637,19.031,0.37399561723886,1730,0.479,2690,0.4717,10.0621600621601,21.1310275183035,13.8096440292855,51.2244382731633,0.705054151624549,141.91,98.8429752066116,52.74,93.47,136.01,123.59,95.4545454545455,"Wilcox County, Alabama"
"01133",23712,13700,369,0.666101694915254,0.912582781456954,0.424242424242424,122.975,0.4243525850029,2.53686820815722,31.2360610739406,24.3372216330859,23.269,0.177760968229955,1520,0.479,2770,0.4541,12.001198835417,17.852684144819,7.20973782771536,43.976279650437,0.622927461139896,121.13,86.0826446280992,82.18,87.36,123.37,113.77,66.6666666666667,"Winston County, Alabama"
"02013",3389,1199,1035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aleutians East Borough, Alaska"
"02016",5708,2013,1224,0.883720930232558,0.761111111111111,0.36,67.6444444444444,0.784872266923567,1.81421593237357,11.367410961432,17.8975032851511,44.164,0.0146118721461187,1820,1.4,1910,0.329,17.208448117539,13.093415007657,1.45482388973966,16.0030627871363,0.430939226519337,73.6,9.22314049586777,139.4,107.05,77.07,65.22,13.6363636363636,"Aleutians West Census Area, Alaska"
"02020",292090,118293,7259,0.866653011061041,0.707123136388735,0.37661406025825,91.6452812202097,40.1635144438866,1.81421593237357,14.9253155544956,41.4549843638558,41.127,0.0401248552585209,1920,1.747,2830,0.4201,10.5876729236674,21.0245863326166,4.21800504814434,20.814246985136,0.309621105135062,56.39,2.54545454545455,127.91,176.75,65.46,82.78,0,"Anchorage Municipality, Alaska"
"02050",18263,6029,1020,0.594507269789984,0.510752688172043,0.378378378378378,50.8214285714286,2.51123374401281,1.81421593237357,44.5619335347432,33.9604743083004,21.392,0.152369281045752,1340,0.484,2080,0.4582,17.430682891593,13.7808401867082,7.77950655701267,24.0720160035563,0.695617529880478,125.26,90.4793388429752,64.91,74.43,88.29,103.67,95.4545454545455,"Bethel Census Area, Alaska"
