"GEOID","B01001_001","B25001_001","B26001_001","ratioReturnsIndividuals_lt25k","avgTaxLiabilityperReturn_lt25k","ratioReturnsIndividuals_gte200k","avgTaxLiabilityperReturn_gte200k","RPPAll","TotalTax","pctlivingbelow150pctfederalpoverty","pctwhitecollarjob","incomepercapita","ratioofthosemakingunder10ktothosemakingover50k","ownprcinc","medianmortgage","rentprcinc","gini_index","pctPopulationWithNoInsurance","pctRetirementInc","pctSSI","pctSocialSec","perHomesNoMortgage","economic_score","economic_rnk","income_score","affordability_score","wealth_score","equity_score","economic_state_rnk","NAME"
"01021",44857,19407,434,0.625341841385597,0.948427672955975,0.398058252427184,101.629268292683,88.062,2.85159179018244,26.5090497737557,23.0808366308649,26.426,0.12891364902507,1370,0.565,2310,0.4416,12.3789625036508,21.1870547035382,7.69230769230769,38.5460693153001,0.556173799198102,83.15,19.2211838006231,86.56,76.86,110.35,110.54,53.030303030303,"Chilton County, Alabama"
"01023",12792,7132,159,0.610119047619048,0.858536585365854,0.416666666666667,85.17,88.062,2.85159179018244,32.3335713718956,22.7481919789612,25.163,0.277884615384615,1240,0.428,2230,0.4775,11.1365249625365,28.1903665323354,12.37766263673,47.6492036077528,0.696913864578535,69.02,4.42367601246106,73.81,69.92,133.44,110.15,9.09090909090909,"Choctaw County, Alabama"
"01025",23346,11788,318,0.608946608946609,0.82710843373494,0.392857142857143,79.7454545454545,88.062,2.85159179018244,31.8935142894428,26.3946606220879,25.263,0.282688284518828,1400,0.529,2920,0.5146,10.8502620522372,23.5878787878788,9.98787878787879,45.7212121212121,0.630787230486378,75,9.09657320872274,77.79,81.18,118.99,115.78,21.2121212121212,"Clarke County, Alabama"
"01027",14184,7009,222,0.624260355029586,0.857471264367816,0.387096774193548,111.883333333333,88.062,2.85159179018244,28.5478429402053,32.0080986563593,26.255,0.217938311688312,1350,0.466,2580,0.4907,8.2550383705085,27.0790887201334,10.0388960918689,38.6923504352658,0.578794480755265,83.01,18.8785046728972,81.48,76.26,106.56,114.52,50,"Clay County, Alabama"
"01029",15046,6792,154,0.63914373088685,0.873333333333333,0.358974358974359,76.9714285714286,88.062,2.85159179018244,27.3441698011822,29.5423023578363,27.026,0.191713747645951,1350,0.512,2720,0.4887,10.9657069995302,27.384780278671,7.0918185066095,43.6763129689175,0.612679315131883,82.58,18.2866043613707,88.33,78.03,110.52,110.94,46.969696969697,"Cleburne County, Alabama"
"01031",53043,23934,579,0.668936170212766,0.778086419753086,0.378109452736318,78.2434210526316,88.062,2.85159179018244,25.32874617737,32.2156354205261,29.688,0.113568183766178,1410,0.792,2390,0.43,10.5484901334483,28.8895399941401,5.92343002246313,35.3501318488134,0.440401328340281,95.94,42.5545171339564,95.37,82.73,96.09,88.32,81.8181818181818,"Coffee County, Alabama"
"01033",56789,27496,417,0.672479150871873,0.795502645502645,0.374429223744292,113.220731707317,88.062,2.85159179018244,22.4384170742552,32.3549406166273,28.09,0.14866246379281,1500,0.671,2850,0.437,6.62066029200447,26.7093639575972,7.54416961130742,39.0017667844523,0.488758193959444,95.08,40.3115264797508,93.51,86.31,99.97,94.08,80.3030303030303,"Colbert County, Alabama"
"01035",11778,6469,38,0.593667546174143,0.816483516483516,0.411764705882353,86.7,88.062,2.85159179018244,33.4526244035447,22.6298941147501,22.841,0.145443196004994,1070,0.373,2660,0.4253,8.25383304940375,22.5459756388823,10.317649868641,56.2216384045856,0.768856447688564,65.57,3.30218068535826,73.43,66.67,141.15,89.12,7.57575757575758,"Conecuh County, Alabama"
"01037",10442,6064,377,0.622047244094488,0.782142857142857,0.470588235294118,76.3125,88.062,2.85159179018244,21.6194734227521,21.875,26.718,0.0606377417668583,1320,0.523,2510,0.4242,6.56228183903461,32.1652719665272,6.06694560669456,50.8629707112971,0.594419208306295,80.02,14.3302180685358,92.06,75.93,143.38,81.04,34.0909090909091,"Coosa County, Alabama"
"01039",37490,18627,705,0.621167161226508,0.851792828685259,0.379310344827586,84.9590909090909,88.062,2.85159179018244,28.9536589341012,31.2487591820528,26.138,0.165098500441047,1360,0.495,3160,0.4809,11.1471422780705,22.5517627308338,4.09205372132065,44.5019585898153,0.578503885403988,83.44,19.6261682242991,90.19,80.96,108.79,109.02,54.5454545454545,"Covington County, Alabama"
"01041",13300,6544,187,0.616847826086957,0.85,0.4,102.47,88.062,2.85159179018244,26.6539050535988,23.2918660287081,28.097,0.25785536159601,1370,0.433,2030,0.5312,7.33593690175358,23.8340855362132,11.3690092413497,44.1220717816462,0.700830231892356,74.81,8.81619937694704,81.59,72.59,124.48,121.5,18.1818181818182,"Crenshaw County, Alabama"
"01043",87129,38859,1088,0.695431472081218,0.913370998116761,0.367688022284123,110.606818181818,88.062,2.85159179018244,21.9770008131026,27.5393511915567,26.508,0.111893401605958,1440,0.664,2590,0.4314,10.8818966914403,23.4251191596588,6.25702055314369,38.7109505449467,0.512739112739113,92.55,35.7632398753894,95.94,82.64,101.44,105.3,72.7272727272727,"Cullman County, Alabama"
"01045",49443,22790,1391,0.624518118735544,0.827826086956522,0.375,77.7476190476191,88.062,2.85159179018244,28.4174915424132,28.1373165019706,26.469,0.165229885057471,1290,0.56,2590,0.4466,10.1644148512078,27.1391884951207,10.8115048793015,35.7883923985619,0.518378238787983,84.04,20.5295950155763,80.55,76.23,101.83,96.04,56.0606060606061,"Dale County, Alabama"
"01047",39162,19037,535,0.556204379562044,0.667465753424658,0.421052631578947,118.416666666667,88.062,2.85159179018244,37.9031421756715,26.4723740133576,20.748,0.348404740200547,1470,0.529,3470,0.4638,9.90905354023225,21.9186652763295,13.3889468196038,45.8533194299618,0.614645308924485,70.95,5.48286604361371,61.96,86.95,121.86,99.62,10.6060606060606,"Dallas County, Alabama"
"01049",71554,30647,934,0.624382207578254,0.955445544554455,0.384615384615385,110.203636363636,88.062,2.85159179018244,35.3657672969336,27.2672592394573,23.947,0.145162689804772,1430,0.544,2790,0.4769,15.1131260062707,19.3351822194446,6.31615952501855,38.8969180891371,0.557617654879021,81.08,15.5763239875389,81.3,81.49,104.3,125.29,40.9090909090909,"DeKalb County, Alabama"
"01051",87146,36425,4467,0.703579418344519,0.863358778625954,0.394957983193277,91.3631205673759,88.062,2.85159179018244,18.2599511999709,37.4748224318881,31.185,0.0739938548330227,1490,0.931,2900,0.4229,8.60436493913213,24.8846032247866,4.21435346190326,36.4432500790389,0.386740793378757,104.88,62.3364485981308,105.64,91.07,90.91,92.29,89.3939393939394,"Elmore County, Alabama"
"01053",36879,16672,2838,0.616062683643487,0.806439393939394,0.392405063291139,85.2161290322581,88.062,2.85159179018244,38.6542254142996,24.7338373707761,19.581,0.325155841544339,1420,0.49,2870,0.4648,12.2428013736828,22.4646684267743,6.21990992390123,43.9897499611741,0.60239981360671,74.47,8.34890965732087,75.42,80.74,116.45,105.35,16.6666666666667,"Escambia County, Alabama"
"01055",103468,47329,1191,0.641063515509601,0.888888888888889,0.377104377104377,97.4080357142857,88.062,2.85159179018244,26.7474380035985,29.0805808786477,26.026,0.147411686291935,1430,0.594,2890,0.4549,12.194409841171,26.7883726396615,6.74867455404947,39.9200814855442,0.529796823579911,87.11,26.01246105919,88.53,83.06,105.81,108.82,65.1515151515152,"Etowah County, Alabama"
"01057",16365,7836,286,0.623376623376623,0.870833333333333,0.413793103448276,81.65,88.062,2.85159179018244,33.1800385308558,23.5023041474654,24.268,0.207869080779944,1280,0.452,2500,0.4661,10.6335679881438,29.4003868471954,9.78401031592521,44.6163765312701,0.657216494845361,73.27,7.41433021806854,77.42,73.36,128.26,105.89,13.6363636363636,"Fayette County, Alabama"
"01059",32034,13930,201,0.637762237762238,0.942424242424242,0.407407407407407,75.05,88.062,2.85159179018244,34.6051800379027,24.8063798788436,22.5,0.168595041322314,1370,0.51,2170,0.4307,12.715003138732,19.963486992241,6.74577818347786,39.0141487905066,0.608960248608054,78.33,12.4922118380062,80.75,74.93,112.83,102.81,30.3030303030303,"Franklin County, Alabama"
"01061",26604,12495,219,0.613698630136986,0.933333333333333,0.381818181818182,62.8952380952381,88.062,2.85159179018244,34.6910859487803,30.3767286599905,23.338,0.195830561100022,1370,0.574,2880,0.4399,11.8703942870166,23.925070367854,9.56032223624187,44.6957196932932,0.516078225488909,80.02,14.3302180685358,75.51,80.83,107.84,101.23,34.0909090909091,"Geneva County, Alabama"
"01063",7851,4303,103,0.571428571428571,0.858441558441558,0.375,57.0333333333333,88.062,2.85159179018244,53.3023135582267,17.1350861287398,16.282,0.467194570135747,1550,0.41,3500,0.4747,17.9779600205023,24.7806247806248,9.65250965250965,58.3011583011583,0.749367088607595,55.94,1.21495327102804,55.82,87.4,141.76,114.69,0,"Greene County, Alabama"
"01065",14819,7422,182,0.586497890295359,0.793103448275862,0.363636363636364,78.6875,88.062,2.85159179018244,36.3149584677696,33.6838221730308,20.849,0.350098619329389,1480,0.485,3570,0.4892,7.12426359775312,25.7354373660627,11.2409896746542,47.5939996103643,0.635023732200849,75.63,9.90654205607477,68.21,87.12,112.03,103.02,25.7575757575758,"Hale County, Alabama"
"01067",17165,9057,278,0.652466367713004,0.855555555555556,0.380952380952381,87.7458333333333,88.062,2.85159179018244,25.208420800096,30.7811400422238,28.304,0.135260115606936,1340,0.578,2960,0.4597,9.00527282421944,26.0462211118051,10.1186758276077,43.4572142410993,0.536847967328754,85.9,24.0809968847352,86.78,80.53,108.47,101.48,63.6363636363636,"Henry County, Alabama"
"01069",106355,48940,1076,0.65047186298497,0.84030612244898,0.363945578231293,111.195794392523,88.062,2.85159179018244,28.1632303875438,32.8775017176799,29.388,0.148967122490544,1490,0.77,2730,0.4819,11.4348924210486,23.7839153181652,6.69181165591921,35.3230319990266,0.419275766016713,94.82,39.7819314641745,91.08,87.01,89.2,114.08,78.7878787878788,"Houston County, Alabama"
"01071",52548,24666,617,0.667234042553192,0.826666666666667,0.388535031847134,98.2491803278689,88.062,2.85159179018244,29.9851948701186,33.5601935874168,25.153,0.150577875619152,1400,0.55,2840,0.4529,10.7401363156379,28.2304202012231,7.28447425527717,42.4492010258434,0.56879118011612,85.85,23.8940809968847,86.67,81.03,109.46,102.33,62.1212121212121,"Jackson County, Alabama"
"01073",672550,307607,15246,0.671256340997431,0.881465805301849,0.347217594135288,156.038214114258,88.062,2.85159179018244,24.6841908444988,41.3296889861292,34.86,0.136817750197269,1630,1.016,3040,0.5021,9.1176161682846,21.6769845326669,7.54131879366161,32.0679275288238,0.380066386106336,107.02,66.9158878504673,97.57,97.76,73.76,128.27,95.4545454545455,"Jefferson County, Alabama"
"01075",13929,7104,174,0.621538461538461,0.8625,0.4,70.725,88.062,2.85159179018244,27.4442663558211,27.7433877321328,22.678,0.21123595505618,1280,0.437,3150,0.4337,7.11537065272635,22.2948981498785,12.3341431508129,48.682489254345,0.651421188630491,74.82,8.84735202492212,75.51,77.43,122.23,90.55,19.6969696969697,"Lamar County, Alabama"
"01077",93342,44528,1980,0.720121028744327,0.814597315436242,0.378190255220418,122.650306748466,88.062,2.85159179018244,24.1768095972354,30.1850837283533,29.667,0.12861210715039,1320,0.617,2730,0.4618,9.76219327476522,28.1243408563594,5.17559586585109,38.0905927019616,0.532219946431385,92.96,36.417445482866,100.38,79.1,104.29,107.27,74.2424242424242,"Lauderdale County, Alabama"
"01079",33089,15220,241,0.640625,0.921428571428571,0.396825396825397,65.98,88.062,2.85159179018244,26.8795213821312,28.6932862710493,26.81,0.110302091402014,1320,0.552,2300,0.4254,9.17761053048539,28.5267463309006,7.08156227444061,42.7941294410137,0.555293876715134,84.94,21.993769470405,88.54,75.05,114.36,92.91,57.5757575757576,"Lawrence County, Alabama"
"01081",172223,73557,6015,0.736132393502911,0.83187984496124,0.355181576616475,95.3236907730673,88.062,2.85159179018244,28.2329844508413,44.1424413110044,30.68,0.233899297423888,1540,0.936,3240,0.5093,8.09077771862184,21.1938785209594,4.27426253920978,25.8737048889452,0.374598150254711,106.71,66.1682242990654,101.16,94.93,66.36,113.92,93.9393939393939,"Lee County, Alabama"
"01083",101217,41768,3001,0.73202614379085,0.859005145797599,0.35191637630662,73.0204620462046,88.062,2.85159179018244,19.0379389952397,38.3272679727168,33.428,0.0642801364514406,1480,0.928,2490,0.4326,8.1167773206794,26.7933766814963,4.73846315844894,30.9737541790613,0.373689002799042,108.63,70.2492211838006,107.94,87.98,78.49,89.85,96.969696969697,"Limestone County, Alabama"
"01085",10334,4833,115,0.552910052910053,0.79873417721519,0.421052631578947,86.9625,88.062,2.85159179018244,41.3233703667289,23.7353021602406,21.936,0.296727272727273,2160,0.637,3820,0.5104,9.24583741429971,23.8525012893244,15.6008251676122,43.6823104693141,0.552790854068595,75.94,10.1557632398754,57.22,112.03,119.99,112.4,28.030303030303,"Lowndes County, Alabama"
"01087",19490,9684,2241,0.626185958254269,0.773611111111111,0.434782608695652,91.81,88.062,2.85159179018244,34.2099111734455,33.6078854982447,22.542,0.314334470989761,1610,0.573,2890,0.4982,9.65696465696466,28.9517937219731,8.45011210762332,43.1193946188341,0.572400595364661,80.76,15.2336448598131,77.65,88.1,118.19,109.35,36.3636363636364,"Macon County, Alabama"
"01089",382149,167859,9582,0.771217712177122,0.826652360515021,0.366052190567393,90.1678664921466,88.062,2.85159179018244,18.1469816837217,49.706540264167,40.223,0.0758601840323119,1420,1.013,2700,0.4629,8.11512625122799,25.351716195899,3.8373692460254,27.9268097629634,0.345533587083424,116.81,82.1806853582554,117.81,89.12,66.98,98.86,98.4848484848485,"Madison County, Alabama"
"01091",19397,9850,218,0.595925297113752,0.745,0.383333333333333,84.1260869565217,88.062,2.85159179018244,35.9207094418362,32.4894514767932,27.823,0.276293540750761,1410,0.481,3250,0.5298,10.3459053969577,21.1506622516556,9.7682119205298,41.9426048565121,0.692068429237947,75.94,10.1557632398754,76.97,82.81,110.67,114,28.030303030303,"Marengo County, Alabama"
"01093",29392,14131,522,0.642028985507246,0.857777777777778,0.380952380952381,93.675,88.062,2.85159179018244,29.8948387989484,26.8486140724947,23.093,0.150030494002846,1390,0.501,2670,0.4431,11.5750510257031,19.6747821399695,8.61557811517384,42.2244182912586,0.578998660007309,80.85,15.2959501557632,81.42,78.7,108.48,102.16,37.8787878787879,"Marion County, Alabama"
"01095",97179,41129,968,0.649250535331906,0.90367107195301,0.385674931129477,115.000714285714,88.062,2.85159179018244,27.6267105797993,34.4976976778729,27.333,0.120346460081773,1490,0.75,2750,0.4645,11.9217598837813,22.2353903891193,5.77612235108214,38.5309969242925,0.456036498001659,93.28,36.9158878504673,91.08,86.77,95.46,115.21,75.7575757575758,"Marshall County, Alabama"
"01097",414620,184218,6380,0.628004807692308,0.94590789087709,0.372832369942197,145.40480620155,88.062,2.85159179018244,28.7420982996031,34.0621913422567,27.942,0.155471510943022,1620,0.903,3160,0.4674,11.4354401459481,23.29273308235,6.86513334809706,35.5854345281407,0.400087624965149,97.45,46.0436137071651,87.89,96.21,88.77,125.08,83.3333333333333,"Mobile County, Alabama"
"01099",20115,10275,230,0.585808580858086,0.827272727272727,0.386363636363636,55.3705882352941,88.062,2.85159179018244,36.1811320754717,25.9378843788438,21.648,0.299419597132127,1480,0.459,2850,0.504,12.3579116789055,24.6011182326469,6.98213555161598,50.5386608482204,0.66465825644888,71.1,5.66978193146417,75.52,81.85,125.2,110.19,12.1212121212121,"Monroe County, Alabama"
"01101",229072,105139,6980,0.615578284815106,0.824503311258278,0.376930063578565,122.838795180723,88.062,2.85159179018244,30.3593393871423,37.0232314480869,30.1,0.166831982059686,1630,0.902,3100,0.4933,10.3788058379665,22.4033477685283,6.99059842484349,32.3209998429331,0.360494989311839,98.74,49.0965732087227,87.7,96.09,81.58,117.14,84.8484848484848,"Montgomery County, Alabama"
"01103",122608,53086,1885,0.680731889469753,0.84385510996119,0.371841155234657,113.222926829268,88.062,2.85159179018244,24.4826956290687,32.1273705171868,30.412,0.0986184260743455,1340,0.695,2800,0.4523,10.7718279089397,27.4215638761879,6.6415221559662,37.0783202343075,0.483697242873032,94.15,38.4735202492212,96.08,81.59,98.04,105.87,77.2727272727273,"Morgan County, Alabama"
"01105",8702,4022,804,0.541547277936963,0.812328767123288,0.428571428571429,57.9,88.062,2.85159179018244,52.8488224867055,26.3394683026585,15.484,0.414795244385733,1670,0.409,2780,0.4539,9.16637437156553,26.7298911134528,18.2648401826484,53.775904460836,0.747348119575699,57.38,1.43302180685358,40.22,86.19,140.15,94.65,1.51515151515152,"Perry County, Alabama"
"01107",19240,8738,1749,0.608080808080808,0.85078125,0.379310344827586,141.027272727273,88.062,2.85159179018244,34.6482240437158,29.364849187935,23.896,0.156023699802502,1330,0.484,2940,0.4633,9.1312006363998,29.5152295152295,8.56570856570857,43.8438438438438,0.642468580003752,79.38,13.582554517134,77.18,78.39,116.83,113.57,31.8181818181818,"Pickens County, Alabama"
"01109",33176,15958,1772,0.658421672555948,0.787610619469027,0.377777777777778,129.158823529412,88.062,2.85159179018244,33.7492837588336,34.7042377869335,24.96,0.284659557013946,1430,0.71,3610,0.5323,8.8187162858355,19.2822384428224,7.41223496697949,34.3934654153632,0.522381756756757,87.85,26.9781931464174,83.5,89.98,91.45,125.18,66.6666666666667,"Pike County, Alabama"
"01111",21984,12356,478,0.596573208722741,0.900657894736842,0.433333333333333,83.55,88.062,2.85159179018244,26.0423467960078,30.1125478927203,26.926,0.182260024301337,1430,0.512,3270,0.4817,9.64198722367756,26.803764377832,7.9121645172534,42.5119089113512,0.608505680163123,81,15.5140186915888,85.12,84.11,120.47,110.68,39.3939393939394,"Randolph County, Alabama"
"01113",58695,27219,552,0.588574725908829,0.843212669683258,0.414285714285714,79.2827586206896,88.062,2.85159179018244,30.8505301759181,30.1668637498358,24.871,0.255112072355486,1760,0.759,3250,0.4744,10.6389708983551,22.2246229635712,8.9408409316797,32.1723348169915,0.444211994421199,88.98,29.0342679127726,78.46,98.4,96.63,106.15,68.1818181818182,"Russell County, Alabama"
"01115",90412,37651,2089,0.697792869269949,0.869423076923077,0.372654155495979,73.4021582733813,88.062,2.85159179018244,18.1836704662509,34.6768745777978,29.803,0.0702700053903072,1490,0.896,2580,0.4086,8.19098719733759,23.8003492082606,4.25070744776928,36.8505027394786,0.415681698411503,103.09,58.411214953271,104.15,88.3,90.56,84.84,86.3636363636364,"St. Clair County, Alabama"
"01117",220780,88480,3133,0.824135839902971,0.959966777408638,0.344851904090268,107.483844580777,88.062,2.85159179018244,11.9965066305072,47.3097148190025,42.106,0.052933858240878,1580,1.193,2750,0.4445,6.48212858284801,23.358331809036,3.10834705200902,29.7091640753613,0.310548993612149,125.34,90.2180685358256,127.46,97.54,64.21,104.87,100,"Shelby County, Alabama"
"01119",12482,6340,774,0.610666666666667,0.783695652173913,0.411764705882353,85.9714285714286,88.062,2.85159179018244,45.4935622317597,21.9149908592322,17.481,0.505844155844156,1620,0.466,3850,0.4807,10.9520342958829,27.9742096505824,16.2645590682196,44.4675540765391,0.672239747634069,64.84,3.02180685358255,53.66,92.86,128.86,108.61,3.03030303030303,"Sumter County, Alabama"
"01121",81850,37905,3549,0.651588065447546,0.800193423597679,0.410714285714286,88.9768115942029,88.062,2.85159179018244,31.3892051633042,26.9293822883479,24.997,0.180677371474835,1500,0.657,2860,0.461,9.79101823032459,29.11133488577,8.00239159166719,39.1025237585751,0.511947059868538,85.3,22.8660436137072,83.61,86.12,112.62,99.76,60.6060606060606,"Talladega County, Alabama"
"01123",41284,22603,639,0.641263940520446,0.813235294117647,0.423529411764706,106.827777777778,88.062,2.85159179018244,26.7005674699683,25.2604331081508,27.11,0.178864734299517,1400,0.578,2610,0.4684,9.09046286752074,30.1892551892552,7.47252747252747,45.5921855921856,0.545403632290583,83.05,19.0654205607477,88.33,80,124.52,105.34,51.5151515151515,"Tallapoosa County, Alabama"
"01125",223945,99540,10055,0.67986798679868,0.819664634146341,0.364970645792564,114.215322580645,88.062,2.85159179018244,25.8830856837797,36.3829082477642,29.479,0.153198653198653,1600,1.012,2990,0.4612,6.96455878384456,20.788604963932,5.07396992297347,29.9241961119941,0.361888179531824,105.09,62.8660436137072,96.86,96.45,76.9,102.51,90.9090909090909,"Tuscaloosa County, Alabama"
"01127",65194,30093,924,0.637602179836512,0.81413881748072,0.391025641025641,126.491803278689,88.062,2.85159179018244,28.7140956406042,26.1639755447562,26.127,0.153762268266085,1390,0.51,2580,0.4544,11.9584270534399,25.9352430414672,8.07027509535016,44.0071411182342,0.583051920641621,82.11,17.4143302180685,85.16,78.26,116.3,109.29,43.9393939393939,"Walker County, Alabama"
"01129",15574,7793,128,0.6,0.872277227722772,0.41025641025641,55.85625,88.062,2.85159179018244,33.8255294346221,34.3409688321442,28.585,0.212021407986826,1340,0.463,2800,0.5133,11.2857327641961,25.5844896407527,7.67914845086485,47.2533738832921,0.691219309196837,75.62,9.87538940809969,82.35,77.37,121.39,113.27,24.2424242424242,"Washington County, Alabama"
"01131",10686,5304,196,0.557251908396947,0.759770114942529,0.428571428571429,77.5555555555556,88.062,2.85159179018244,42.8352637120705,20.2495201535509,19.231,0.319873317498021,1830,0.493,2610,0.4696,10.3444985208512,24.103695532267,15.3061224489796,51.7098731384446,0.691622103386809,64.96,3.05295950155763,54.85,91.4,138.5,99.21,4.54545454545455,"Wilcox County, Alabama"
"01133",23650,13083,336,0.649155722326454,0.947297297297297,0.423529411764706,104.805555555556,88.062,2.85159179018244,30.7312040579461,26.8855554390014,25.624,0.14478672985782,1470,0.547,2680,0.4638,11.3249603497792,20.8807896735004,7.3869183208591,43.0306974726109,0.606842248167255,81.25,15.6697819314642,85.32,82.01,118.21,115.55,42.4242424242424,"Winston County, Alabama"
"02013",3409,1113,967,0.785714285714286,0.872727272727273,0.333333333333333,69.75,104.907,1.43134529336872,22.6509572901325,23.8590149118843,36.157,0.0575657894736842,1340,0.7,2150,0.3956,40.0117508813161,14.7702407002188,0.547045951859956,24.835886214442,0.699115044247788,93.58,37.5389408099688,117.82,87.21,89.04,121.01,32.1428571428571,"Aleutians East Borough, Alaska"
"02016",5251,1456,1164,0.923076923076923,0.6,0.366666666666667,71.5636363636364,104.907,1.43134529336872,11.2809169515383,16.1149110807114,43.599,0.0181159420289855,1790,1.5,2220,0.3457,19.6192384769539,14.5418326693227,1.99203187250996,16.9322709163347,0.430921052631579,123.02,88.6604361370717,136.98,115.78,79.54,63.57,82.1428571428571,"Aleutians West Census Area, Alaska"
"02020",292545,118055,6844,0.87603305785124,0.61006006006006,0.382773631840796,102.725426482535,104.907,1.43134529336872,15.1035842093491,41.6098424597851,43.125,0.0433597559450876,1910,1.783,2870,0.4274,10.5413917430277,22.1509911429776,4.53910679975631,20.620460190262,0.306490796631642,133.35,93.8940809968847,127.42,128.88,64.94,80.05,96.4285714285714,"Anchorage Municipality, Alaska"
"02050",18514,5992,987,0.591695501730104,0.39811320754717,0.382978723404255,62.85,104.907,1.43134529336872,43.900693603435,34.4437558103502,22.295,0.142181961402127,1370,0.498,2000,0.4568,15.1067323481117,14.7566371681416,7.16814159292035,23.429203539823,0.680432265534543,80.33,14.7040498442368,71.47,83.44,86.79,71.25,7.14285714285714,"Bethel Census Area, Alaska"
"02060",849,922,88,0.857142857142857,1.04285714285714,0.4,60.9,104.907,1.43134529336872,8,37.2460496613996,44.755,0.0179372197309417,1350,0.818,1650,0.4012,16.9856459330144,16.5079365079365,8.88888888888889,22.2222222222222,0.654761904761905,109.03,70.9657320872274,125.08,86.32,86.06,102.96,57.1428571428571,"Bristol Bay Borough, Alaska"
